,loss,mse,mae,val_loss,val_mse,val_mae
28,7.470474720001221,7.470474720001221,2.0245118141174316,5.041434288024902,5.041434288024902,1.4279561042785645
29,7.0640058517456055,7.0640058517456055,1.975355625152588,4.776397705078125,4.776397705078125,1.388305902481079
30,6.716986656188965,6.716986656188965,1.9282402992248535,4.517886161804199,4.517886161804199,1.3505258560180664
31,6.325746059417725,6.325746059417725,1.8776277303695679,4.2747273445129395,4.2747273445129395,1.3188942670822144
32,5.986823081970215,5.986823081970215,1.8313603401184082,4.043078422546387,4.043078422546387,1.2871642112731934
33,5.671293258666992,5.671293258666992,1.787543773651123,3.82313871383667,3.82313871383667,1.2559454441070557
34,5.387524604797363,5.387524604797363,1.746353030204773,3.6131014823913574,3.6131014823913574,1.2250251770019531
35,5.094303607940674,5.094303607940674,1.7005265951156616,3.4175071716308594,3.4175071716308594,1.1951467990875244
36,4.805785655975342,4.805785655975342,1.6600276231765747,3.2368931770324707,3.2368931770324707,1.166515588760376
37,4.547102451324463,4.547102451324463,1.6200965642929077,3.0673887729644775,3.0673887729644775,1.1386308670043945
38,4.326204299926758,4.326204299926758,1.5844292640686035,2.904755115509033,2.904755115509033,1.1108458042144775
39,4.0975236892700195,4.0975236892700195,1.5486783981323242,2.752808094024658,2.752808094024658,1.0838596820831299
40,3.8628604412078857,3.8628604412078857,1.5096086263656616,2.6134746074676514,2.6134746074676514,1.0581399202346802
41,3.6701855659484863,3.6701855659484863,1.4778380393981934,2.48055100440979,2.48055100440979,1.0326244831085205
42,3.480966329574585,3.480966329574585,1.445605993270874,2.355248212814331,2.355248212814331,1.0131012201309204
43,3.2959463596343994,3.2959463596343994,1.4118664264678955,2.2381958961486816,2.2381958961486816,0.9982824325561523
44,3.134185552597046,3.134185552597046,1.3829047679901123,2.1270642280578613,2.1270642280578613,0.9836078882217407
45,2.9644925594329834,2.9644925594329834,1.349560022354126,2.024657964706421,2.024657964706421,0.9694919586181641
46,2.8093972206115723,2.8093972206115723,1.3212655782699585,1.9288394451141357,1.9288394451141357,0.9557058215141296
47,2.6804800033569336,2.6804800033569336,1.2958838939666748,1.8364397287368774,1.8364397287368774,0.9418014287948608
48,2.5328152179718018,2.5328152179718018,1.2644094228744507,1.7520478963851929,1.7520478963851929,0.9329925775527954
49,2.404423952102661,2.404423952102661,1.2379822731018066,1.6730432510375977,1.6730432510375977,0.928849995136261
50,2.286574363708496,2.286574363708496,1.2116895914077759,1.5990722179412842,1.5990722179412842,0.9247843027114868
51,2.167170763015747,2.167170763015747,1.18631911277771,1.5309823751449585,1.5309823751449585,0.9208627939224243
52,2.0547070503234863,2.0547070503234863,1.158250331878662,1.4626929759979248,1.4626929759979248,0.9141880869865417
53,1.9540061950683594,1.9540061950683594,1.1346409320831299,1.3978453874588013,1.3978453874588013,0.9072135090827942
54,1.8556514978408813,1.8556514978408813,1.1108888387680054,1.3374472856521606,1.3374472856521606,0.9004281759262085
55,1.7683215141296387,1.7683215141296387,1.0876240730285645,1.2804714441299438,1.2804714441299438,0.893730640411377
56,1.6769009828567505,1.6769009828567505,1.0651723146438599,1.2282273769378662,1.2282273769378662,0.8873044848442078
57,1.5974336862564087,1.5974336862564087,1.0443544387817383,1.1790215969085693,1.1790215969085693,0.8809674382209778
58,1.5232372283935547,1.5232372283935547,1.0238521099090576,1.1327184438705444,1.1327184438705444,0.8747075796127319
59,1.4502030611038208,1.4502030611038208,1.0038670301437378,1.0869174003601074,1.0869174003601074,0.8665353059768677
60,1.3843821287155151,1.3843821287155151,0.984158992767334,1.0420749187469482,1.0420749187469482,0.8572753071784973
61,1.3100558519363403,1.3100558519363403,0.9629073143005371,1.0016015768051147,1.0016015768051147,0.8485643267631531
62,1.2515910863876343,1.2515910863876343,0.9443909525871277,0.9600479006767273,0.9600479006767273,0.8372526168823242
63,1.1955128908157349,1.1955128908157349,0.9270263910293579,0.9198993444442749,0.9198993444442749,0.8254995346069336
64,1.1423876285552979,1.1423876285552979,0.9093258380889893,0.8819376826286316,0.8819376826286316,0.8139885067939758
65,1.0854195356369019,1.0854195356369019,0.8900635242462158,0.847132682800293,0.847132682800293,0.8030568361282349
66,1.0363515615463257,1.0363515615463257,0.8728750944137573,0.814234733581543,0.814234733581543,0.7923547625541687
67,0.9958063364028931,0.9958063364028931,0.8569486737251282,0.7823420763015747,0.7823420763015747,0.7815983891487122
68,0.944965660572052,0.944965660572052,0.8377403616905212,0.7536135911941528,0.7536135911941528,0.7715510129928589
69,0.9088439345359802,0.9088439345359802,0.8229561448097229,0.7257038354873657,0.7257038354873657,0.7614275217056274
70,0.8671570420265198,0.8671570420265198,0.8057852983474731,0.7000411748886108,0.7000411748886108,0.7517669796943665
71,0.8311880826950073,0.8311880826950073,0.7904042601585388,0.6758729219436646,0.6758729219436646,0.7423239946365356
72,0.7988447546958923,0.7988447546958923,0.7767890095710754,0.6530119180679321,0.6530119180679321,0.7330471277236938
73,0.7700017690658569,0.7700017690658569,0.7642688751220703,0.6313490867614746,0.6313490867614746,0.7239094972610474
74,0.7399305701255798,0.7399305701255798,0.7514410018920898,0.611505389213562,0.611505389213562,0.7152066230773926
